datetime	lat	long	alt	vel_x	vel_y	vel_z	acc_x	elevation	source	location	vehicle	device	freq	sig_strength	sig_strength_Dbm		
23:25.0	33.14270063	-116.6377911	84.96130371	0.502060771	1.312246561	-0.086890347		84.96130371	2	3	0	0	470.309	-17.126183	-65.2226901		
23:27.4	33.14258102	-116.6377176	85.30065918	-9.987909317	4.55065012	-0.399307489		85.30065918	2	3	0	0	470.309	-18.347088	-66.45092053		
23:29.8	33.1422794	-116.6375744	84.16442871	-15.84760571	7.219525337	0.043985598		84.16442871	2	3	0	0	470.309	-16.951117	-65.0465737		
23:32.2	33.14189664	-116.6373558	84.24499512	-17.74431801	9.134658813	0.078563914		84.24499512	2	3	0	0	470.309	-17.889826	-65.99091496		
23:34.6	33.14150004	-116.6371023	84.63244629	-18.14375877	9.913883209	0.25165242		84.63244629	2	3	0	0	470.309	-12.795839	-60.86636403		
23:37.0	33.14110941	-116.6368554	85.37841797	-15.14107895	8.154272079	1.86773622		85.37841797	2	3	0	0	470.309	-15.842292	-63.93109575		
23:39.4	33.14088843	-116.6366873	86.02832031	-4.931447506	4.273171902	-0.463179469		86.02832031	2	3	0	0	470.309	-11.419648	-59.60484568		
23:41.8	33.14086309	-116.636634	85.20410156	0.224674702	0.381791592	-0.115604326		85.20410156	2	3	0	0	470.309	-13.969934	-62.0475036		
23:44.2	33.14084189	-116.6366789	85.61914063	-3.439275026	-4.822849274	-0.206220374		85.61914063	2	3	0	0	470.309	-14.271535	-62.35091421		
23:46.6	33.14076818	-116.6369071	85.4597168	-3.652347326	-11.48534775	0.018947404		85.4597168	2	3	0	0	470.309	-15.517202	-63.60405521		
23:49.0	33.14069096	-116.6372268	85.50683594	-3.669769764	-13.21405888	0.006705169		85.50683594	2	3	0	0	470.309	-15.138391	-63.22297135		
23:51.4	33.14060847	-116.6375825	84.76733398	-3.637622833	-12.96079636	0.116927415		84.76733398	2	3	0	0	470.309	-17.454586	-65.55306352		
23:53.9	33.14053565	-116.6378929	85.35119629	-3.203318834	-10.90314198	0.345046729		85.35119629	2	3	0	0	470.309	-17.009796	-65.10560478		
23:56.3	33.14046899	-116.6381772	85.43908691	-2.854046583	-11.53925037	0.182965472		85.43908691	2	3	0	0	470.309	-15.049037	-63.13308122		
23:58.7	33.14040622	-116.6384835	85.4979248	-3.055123568	-12.73724556	0.452374101		85.4979248	2	3	0	0	470.309	-15.119313	-63.20377888		
24:01.1	33.14033813	-116.6388263	85.93395996	-3.624126673	-14.20528126	0.109490193		85.93395996	2	3	0	0	470.309	-16.612217	-64.7056403		
24:03.5	33.14025744	-116.6391812	85.89868164	-4.02184248	-13.74936199	-0.631292522		85.89868164	2	3	0	0	470.309	-16.531866	-64.6248072		
24:05.9	33.14017827	-116.6395185	85.88439941	-3.778803587	-12.57352257	-0.123119883		85.88439941	2	3	0	0	470.309	-16.369772	-64.46174063		
24:08.3	33.14010914	-116.639831	85.34680176	-2.303610802	-10.39924717	-1.237554312		85.34680176	2	3	0	0	470.309	-17.570824	-65.66999894		
24:10.7	33.14006399	-116.6400606	85.67822266	-2.238203049	-8.801570892	0.203898117		85.67822266	2	3	0	0	470.309	-16.139524	-64.23011114		
24:13.2	33.14001386	-116.6403184	86.10852051	-2.691853523	-10.81291389	-0.050610665		86.10852051	2	3	0	0	470.309	-13.502572	-61.57733743		
24:15.6	33.13996318	-116.6406007	86.0723877	-2.770208597	-11.46232605	0.117275022		86.0723877	2	3	0	0	470.309	-16.902946	-64.99811368		
24:18.0	33.13990032	-116.6409235	86.26196289	-3.239464998	-13.4391489	0.042671341		86.26196289	2	3	0	0	470.309	-16.700466	-64.7944188		
24:20.4	33.13983208	-116.6412899	86.08740234	-3.818699598	-14.79138851	-0.284510285		86.08740234	2	3	0	0	470.309	-16.282574	-64.37401944		
24:22.8	33.1397435	-116.6416923	86.38085938	-4.052411556	-14.66542053	0.116121322		86.38085938	2	3	0	0	470.309	-12.413542	-60.48177325		
24:25.3	33.13964522	-116.6420681	86.11535645	-4.586297989	-13.28615665	-0.286399901		86.11535645	2	3	0	0	470.309	-15.508552	-63.59535331		
24:27.8	33.1395566	-116.6424019	85.06970215	-2.988002539	-7.883467197	1.400788307		85.06970215	2	3	0	0	470.309	-13.194965	-61.26788479		
24:30.3	33.13952009	-116.6424697	86.28356934	-0.209684551	0.342902303	-0.199218929		86.28356934	2	3	0	0	470.309	-17.707884	-65.8078813		
24:32.8	33.13952719	-116.642466	86.43334961	0.121036127	0.148188636	0.020166673		86.43334961	2	3	0	0	470.309	-12.253692	-60.32096415		
24:35.3	33.13952984	-116.6424701	86.87194824	-0.521770179	-0.086199559	-0.449706376		86.87194824	2	3	0	0	470.309	-17.030184	-65.1261151		
24:37.6	33.13952772	-116.6424643	86.6472168	-0.111443572	0.06749206	-0.158571035		86.6472168	2	3	0	0	470.309	-18.950146	-67.05759688		
24:40.0	33.13952807	-116.6424681	86.7010498	-0.387596667	0.00657049	-0.177208111		86.7010498	2	3	0	0	470.309	-17.81139	-65.91200834		
24:42.4	33.13952711	-116.6424675	86.54870605	-0.335102886	-0.431288898	-0.34109956		86.54870605	2	3	0	0	470.309	-18.346291	-66.45011875		
24:44.8	33.13951009	-116.6426101	86.36621094	-1.970700264	-9.03616333	-0.24758853		86.36621094	2	3	0	0	470.309	-13.741564	-61.81776338		
24:47.2	33.13945842	-116.6428897	85.99572754	-3.313517809	-12.00137424	-0.102973439		85.99572754	2	3	0	0	470.309	-16.567602	-64.66075761		
24:49.7	33.13938468	-116.643219	85.47900391	-3.842486382	-12.8098402	-0.054310821		85.47900391	2	3	0	0	470.309	-15.401432	-63.48759059		
24:52.1	33.13931863	-116.6434332	86.49108887	-1.382564068	-2.180878162	-0.076472737		86.49108887	2	3	0	0	470.309	-15.803382	-63.89195229		
24:54.5	33.13930856	-116.6434388	85.94641113	-0.043496165	0.201380104	-0.128533319		85.94641113	2	3	0	0	470.309	-16.407948	-64.50014569		
24:56.9	33.13931064	-116.6434374	85.77978516	-0.338163823	-0.123432212	0.078348383		85.77978516	2	3	0	0	470.309	-14.663512	-62.74524307		
24:59.3	33.13930947	-116.6434385	86.09741211	-0.36268881	0.013152271	0.064175658		86.09741211	2	3	0	0	470.309	-18.327776	-66.43149266		
25:01.7	33.13931056	-116.6434366	86.28918457	-0.60920763	-0.079635404	0.186209768		86.28918457	2	3	0	0	470.309	-17.879557	-65.98058434		
25:04.1	33.1393072	-116.6434374	85.75415039	0.051453847	-0.256660432	-0.060558617		85.75415039	2	3	0	0	470.309	-16.73053	-64.82466318		
25:06.5	33.13931017	-116.6434365	86.53295898	-0.027813707	-0.042434197	0.066303574		86.53295898	2	3	0	0	470.309	-15.876151	-63.96515791		
25:08.9	33.13930923	-116.6434383	86.74377441	-0.098186187	-0.02594143	-0.127235204		86.74377441	2	3	0	0	470.309	-13.996319	-62.07404691		
25:11.3	33.13925549	-116.6434093	87.08557129	-7.143933773	3.129748106	-0.665070355		87.08557129	2	3	0	0	470.309	-17.7701	-65.8704706		
25:13.7	33.13901435	-116.6432999	86.37548828	-14.30992126	5.804149628	-0.134911999		86.37548828	2	3	0	0	470.309	-16.567795	-64.66095177		
25:16.1	33.1386682	-116.6431248	86.18225098	-17.40290642	7.601566315	-0.076881692		86.18225098	2	3	0	0	470.309	-16.789553	-64.88404032		
25:18.5	33.13828542	-116.6429204	86.19958496	-18.46782303	8.208183289	0.220083237		86.19958496	2	3	0	0	470.309	-12.56179	-60.63091074		
25:20.9	33.137879	-116.6427036	86.05505371	-18.901968	8.386365891	0.033609208		86.05505371	2	3	0	0	470.309	-11.784918	-59.96993304		
25:23.4	33.13750918	-116.6424478	86.17980957	-10.34364223	11.78296661	0.615248322		86.17980957	2	3	0	0	470.309	-13.217409	-61.29046345		
25:25.8	33.13742807	-116.6421498	86.01831055	1.059507132	12.6501627	-0.317899466		86.01831055	2	3	0	0	470.309	-16.861553	-64.95647232		
25:28.3	33.13749906	-116.6417488	85.40783691	4.792304993	17.03932571	0.257204711		85.40783691	2	3	0	0	470.309	-17.520813	-65.61968788		
25:30.7	33.13762042	-116.6412661	85.82409668	5.836224556	19.24987984	0.185141534		85.82409668	2	3	0	0	470.309	-17.207455	-65.30444973		
25:33.2	33.13775467	-116.640743	86.02197266	6.037704468	20.19420242	0.058748882		86.02197266	2	3	0	0	470.309	-15.982428	-64.07207257		
25:35.7	33.1378919	-116.6401948	86.00439453	6.045491695	20.61255836	0.026324598		86.00439453	2	3	0	0	470.309	-15.890543	-63.97963626		
25:38.2	33.13802759	-116.6396348	86.27770996	5.913888931	21.17879486	0.061308317		86.27770996	2	3	0	0	470.309	-13.88035	-61.9573821		
25:40.7	33.13815716	-116.6390668	86.31335449	5.761389732	21.47990227	0.060873568		86.31335449	2	3	0	0	470.309	-16.23093	-64.32206558		
25:43.2	33.13828699	-116.6384861	86.37402344	5.780557156	21.45410538	0.021828853		86.37402344	2	3	0	0	470.309	-17.921469	-66.02274781		
25:45.7	33.13841401	-116.6379136	86.32714844	5.688773155	21.46189499	0.163832679		86.32714844	2	3	0	0	470.309	-13.193041	-61.26594925		
25:47.7	33.13851334	-116.6374372	86.35961914	5.359647274	21.13989067	0.019309921		86.35961914	2	3	0	0	76.309	-14.056519	-62.13460811		
25:48.1	33.13853243	-116.6373459	86.35827637	5.41166544	21.22377205	-0.050949637		86.35827637	2	3	0	0	470.309	-17.749828	-65.85007697		
25:50.6	33.13865444	-116.6367735	89.66662598	5.755919933	21.4170475	2.887699842		89.66662598	2	3	0	0	470.309	-11.654648	-59.83972818		
25:53.1	33.13877721	-116.6362025	90.02429199	5.800161362	20.61491013	0.440852702		90.02429199	2	3	0	0	470.309	-17.837996	-65.93877398		
25:55.6	33.1388734	-116.6358162	90.73632812	1.807030559	9.437754631	-0.194245607		90.73632812	2	3	0	0	470.309	-16.579414	-64.67264048		
25:58.0	33.13877634	-116.6356032	89.52233887	-9.634845734	8.195352554	0.036259487		89.52233887	2	3	0	0	470.309	-14.226272	-62.30537963		
26:00.4	33.13850163	-116.6353825	89.22814941	-14.21034622	9.558710098	0.295927733		89.22814941	2	3	0	0	470.309	-18.137358	-66.23993215		
26:02.8	33.13816095	-116.6351126	89.66394043	-15.62070274	10.8705616	0.169945598		89.66394043	2	3	0	0	470.309	-16.596722	-64.69005233		
26:05.2	33.13783603	-116.6348451	90.35461426	-11.17597198	8.159201622	0.383980215		90.35461426	2	3	0	0	470.309	-13.889402	-61.96648841		
26:07.6	33.13763563	-116.6346555	91.140625	-6.97891283	5.587816715	-0.112187788		91.140625	2	3	0	0	470.309	-15.691604	-63.77950362		
26:10.0	33.13758428	-116.6345803	90.01245117	-0.024449889	0.278899103	-0.072874062		90.01245117	2	3	0	0	470.309	-16.809412	-64.90401847		
26:12.4	33.1375529	-116.6346561	89.9934082	-3.892171383	-6.741384029	-0.144475788		89.9934082	2	3	0	0	470.309	-11.916697	-59.98194718		
26:14.9	33.13743628	-116.6349035	89.90332031	-6.462806225	-10.12330723	0.045456175		89.90332031	2	3	0	0	470.309	-17.434444	-65.53280066		
26:17.2	33.13729011	-116.6351574	89.78613281	-6.758405685	-9.3742733	0.037457529		89.78613281	2	3	0	0	470.309	-16.255993	-64.34727896		
26:19.6	33.13714923	-116.6353894	89.90246582	-5.544160843	-8.74219799	0.213801369		89.90246582	2	3	0	0	470.309	-13.918241	-61.99550045		
26:22.0	33.13706485	-116.6356181	90.02709961	-2.891286612	-8.985687256	0.047153685		90.02709961	2	3	0	0	470.309	-14.878874	-62.96189724		
26:24.4	33.13701462	-116.6358539	90.19335938	-2.206451893	-9.485147476	-0.083208621		90.19335938	2	3	0	0	470.309	-16.402624	-64.49478974		
26:26.8	33.13697125	-116.6360962	90.04516602	-2.124593258	-9.216917038	0.054925311		90.04516602	2	3	0	0	470.309	-16.276419	-64.36782751		
26:29.2	33.13692578	-116.6363199	90.24487305	-2.247325182	-8.56433773	0.034042243		90.24487305	2	3	0	0	470.309	-15.983818	-64.07347091		
26:31.5	33.13688355	-116.6365386	90.22460938	-2.060001612	-8.760707855	-0.027806418		90.22460938	2	3	0	0	470.309	-14.159772	-62.23848063		
26:33.9	33.13684862	-116.6367243	90.93334961	-1.399354219	-5.084881306	-0.297047555		90.93334961	2	3	0	0	470.309	-16.161066	-64.2517824		
26:36.3	33.13681273	-116.6368956	90.61621094	-2.057449102	-8.428812981	-0.32033655		90.61621094	2	3	0	0	470.309	-17.077164	-65.17337698		
26:38.7	33.1367718	-116.6371413	90.20605469	-2.471519709	-10.37838173	-0.140172243		90.20605469	2	3	0	0	470.309	-13.49873	-61.57347238		
26:41.1	33.13671987	-116.6373956	90.01477051	-2.769695997	-9.741503716	-0.25893575		90.01477051	2	3	0	0	470.309	-16.309059	-64.40066335		
26:43.5	33.13666143	-116.6376409	90.06689453	-3.003861189	-9.761491776	-0.159091249		90.06689453	2	3	0	0	470.309	-17.155912	-65.25259747		
26:45.9	33.13660068	-116.6378922	90.17724609	-2.713169813	-10.55186272	0.024137726		90.17724609	2	3	0	0	470.309	-14.107882	-62.18627929		
26:48.3	33.13654286	-116.6381517	90.46643066	-2.992370605	-10.5643034	-0.277599335		90.46643066	2	3	0	0	470.309	-15.769128	-63.85749277		
26:50.6	33.13647725	-116.6384392	90.07421875	-3.329053402	-11.58683491	-0.028327355		90.07421875	2	3	0	0	470.309	-17.55806	-65.65715836		
26:53.1	33.13641538	-116.6387141	90.55895996	-2.566778898	-10.21811295	-0.105481848		90.55895996	2	3	0	0	470.309	-17.446762	-65.54519257		
26:55.4	33.13635144	-116.6389562	89.90270996	-2.618907452	-6.701753139	0.857854009		89.90270996	2	3	0	0	470.309	-15.71923	-63.80729538		
26:57.8	33.13632002	-116.6389963	90.453125	-0.349647701	0.15686281	-0.346006751		90.453125	2	3	0	0	470.309	-16.847181	-64.94201409		
27:00.2	33.13632397	-116.6389882	89.90539551	-0.176968679	-0.02112256	0.06853345		89.90539551	2	3	0	0	470.309	-16.266827	-64.35817796		
27:02.6	33.13632158	-116.6389925	90.17504883	-0.462374777	-0.196439311	0.025095824		90.17504883	2	3	0	0	470.309	-16.649876	-64.74352526		
27:05.0	33.13632438	-116.6389875	90.40844727	-0.04767435	0.226378962	0.020860855		90.40844727	2	3	0	0	470.309	-18.097101	-66.19943361		
27:07.4	33.13634438	-116.6390053	90.34777832	4.312647343	-2.40785718	-0.078832142		90.34777832	2	3	0	0	470.309	-17.742542	-65.84274725		
27:09.8	33.13653637	-116.6390341	90.44384766	11.87828827	-0.555253506	-0.252003849		90.44384766	2	3	0	0	470.309	-16.237383	-64.3285573		
27:12.2	33.1368257	-116.6390388	90.19006348	14.04364395	-0.028119747	-0.002787087		90.19006348	2	3	0	0	470.309	-14.227843	-62.30696006		
27:14.6	33.13713045	-116.6390372	88.91186523	13.75173855	0.179612845	0.506260157		88.91186523	2	3	0	0	470.309	-15.381059	-63.46709535		
27:16.9	33.13741858	-116.6390261	89.74084473	13.28372383	0.490518034	0.176681459		89.74084473	2	3	0	0	470.309	-16.884357	-64.97941314		
27:19.3	33.13771234	-116.6390203	90.02832031	13.91357803	-0.297182709	0.169788867		90.02832031	2	3	0	0	470.309	-17.613806	-65.71323884		
27:21.7	33.13801468	-116.6390203	90.02429199	14.37787247	-0.472838104	-0.177648336		90.02429199	2	3	0	0	470.309	-15.261391	-63.34670935		
27:24.1	33.13832401	-116.6390248	89.84619141	14.44595623	-0.367165118	0.042338382		89.84619141	2	3	0	0	470.309	-16.281412	-64.37285047		
27:26.5	33.13862821	-116.639026	89.86962891	13.96773052	-0.023458736	-0.111130677		89.86962891	2	3	0	0	470.309	-17.482727	-65.58137336		
27:28.9	33.13892553	-116.6390212	89.84875488	13.61670399	0.309322298	0.261437297		89.84875488	2	3	0	0	470.309	-15.417816	-63.5040729		
27:31.3	33.13921032	-116.6390007	89.37646484	13.11690044	0.516332924	0.192323148		89.37646484	2	3	0	0	470.309	-16.750202	-64.84445321		
27:33.7	33.1394847	-116.6389868	89.99743652	12.94785213	0.258733243	0.072597072		89.99743652	2	3	0	0	470.309	-17.26689	-65.36424134		
27:36.1	33.13977153	-116.6389871	90.12646484	13.62618637	-0.389038444	-0.445705086		90.12646484	2	3	0	0	470.309	-15.324776	-63.41047466		
27:38.5	33.14006569	-116.6389932	90.04943848	13.62855721	-0.226728082	-0.187746942		90.04943848	2	3	0	0	470.309	-15.814651	-63.90328891		
27:40.9	33.14036058	-116.6390004	89.66906738	13.56755638	-0.423721194	0.155545577		89.66906738	2	3	0	0	470.309	-16.973442	-65.06903265		
27:43.3	33.14064991	-116.6390027	90.22338867	13.08625603	-0.300144106	-0.154148728		90.22338867	2	3	0	0	470.309	-15.396271	-63.48239863		
27:45.7	33.14094144	-116.6390154	90.38549805	14.37374496	-1.161090016	0.043252937		90.38549805	2	3	0	0	470.309	-16.371809	-64.46378985		
27:48.1	33.14125114	-116.6390375	90.11022949	14.65143871	-0.971051812	-0.01349234		90.11022949	2	3	0	0	470.309	-17.344765	-65.44258359		
27:50.5	33.14157249	-116.6390593	89.79248047	15.29098701	-1.215163231	-0.176718727		89.79248047	2	3	0	0	470.309	-16.034903	-64.12486242		
27:52.9	33.1419005	-116.639084	90.19604492	15.63767815	-1.159612656	0.132252097		90.19604492	2	3	0	0	470.309	-18.740814	-66.84700888		
27:55.3	33.14224797	-116.6391119	90.79907227	16.79205894	-1.212207913	0.003785823		90.79907227	2	3	0	0	470.309	-17.314266	-65.4119016		
27:57.7	33.14261827	-116.6391389	89.73071289	17.13602638	-0.99379915	-0.332534611		89.73071289	2	3	0	0	470.309	-14.036736	-62.11470642		
28:00.1	33.14297163	-116.6391585	89.2467041	15.51637363	-0.280261666	-0.27074495		89.2467041	2	3	0	0	470.309	-15.410318	-63.49652991		
28:02.5	33.14329775	-116.6391667	89.47314453	13.74062157	-0.698451936	0.372803867		89.47314453	2	3	0	0	470.309	-10.882804	-59.0682701		
28:04.9	33.14357354	-116.639208	89.98742676	11.74204731	-2.442125559	-0.099948317		89.98742676	2	3	0	0	470.309	-17.423307	-65.52159684		
28:07.3	33.14382446	-116.6392858	90.24060059	11.64991283	-3.475183249	-0.061185937		90.24060059	2	3	0	0	470.309	-12.379515	-60.44754209		
28:09.7	33.14407415	-116.639375	90.32434082	11.41340828	-3.885778904	-0.081096731		90.32434082	2	3	0	0	470.309	-16.43856	-64.53094136		
28:12.1	33.14433666	-116.6394822	89.82421875	12.1650877	-4.432341576	0.013198853		89.82421875	2	3	0	0	470.309	-15.22634	-63.31144804		
28:14.5	33.14456106	-116.639604	90.19946289	7.663340092	-5.2635746	0.165892079		90.19946289	2	3	0	0	470.309	-17.087589	-65.18386453		
28:16.9	33.14467174	-116.6397751	90.55712891	3.408807755	-7.346694469	-0.223321363		90.55712891	2	3	0	0	470.309	-16.450451	-64.54290371		
28:19.3	33.14473059	-116.6399875	90.00354004	2.363040686	-9.255301476	0.172792688		90.00354004	2	3	0	0	470.309	-15.850047	-63.93889728		
28:21.7	33.1447666	-116.6401962	92.02319336	1.532150745	-7.009216309	0.282012016		92.02319336	2	3	0	0	470.309	-18.112329	-66.21475297		
28:24.1	33.14478735	-116.6403338	92.68713379	0.028167672	-1.690758824	0.320222437		92.68713379	2	3	0	0	470.309	-12.709882	-60.77989129		
28:26.5	33.14477423	-116.6403443	92.48571777	-0.048148334	-2.408178806	-0.275273353		92.48571777	2	3	0	0	470.309	-17.758774	-65.85907664		
28:28.9	33.14480281	-116.6404725	92.61962891	1.639582157	-7.442618847	-0.573850453		92.61962891	2	3	0	0	470.309	-15.420744	-63.50701846		
28:31.4	33.14494174	-116.6405895	92.35302734	9.552874565	1.045198917	0.405956954		92.35302734	2	3	0	0	470.309	-14.376439	-62.45644763		
28:33.9	33.14515638	-116.6404655	92.21813965	6.717392921	2.738164663	0.281263709		92.21813965	2	3	0	0	470.309	-16.183514	-64.27436508		
28:36.5	33.14521064	-116.6404339	92.62438965	-0.514227688	0.57934171	-0.069559194		92.62438965	2	3	0	0	470.309	-17.804132	-65.90470679		
28:39.0	33.14516949	-116.6404169	92.61083984	-5.032094955	-0.142524526	-0.201752037		92.61083984	2	3	0	0	470.309	-18.062399	-66.16452339		
28:41.6	33.14499166	-116.6404597	91.2833252	-9.523852348	-2.511053085	-0.541339159		91.2833252	2	3	0	0	470.309	-17.718075	-65.81813345		
28:44.1	33.14488284	-116.640461	91.12646484	-1.093195796	1.129475117	-0.401179761		91.12646484	2	3	0	0	470.309	-14.013382	-62.09121229		
28:46.6	33.14488201	-116.6404383	90.50500488	0.104824908	-0.086929619	-0.102759711		90.50500488	2	3	0	0	470.309	-13.392249	-61.46635249		
28:49.0	33.14487622	-116.6404364	90.70422363	-0.344281614	0.258563012	-0.111523166		90.70422363	2	3	0	0	470.309	-17.672937	-65.77272462		
28:51.4	33.14488259	-116.6404385	90.97167969	-0.277284265	0.008437007	-0.040385548		90.97167969	2	3	0	0	470.309	-17.318964	-65.41662778		
28:54.0	33.14488003	-116.6404364	89.22570801	0.025500538	-0.147751763	-2.462729216		89.22570801	2	3	0	0	470.309	-13.709894	-61.78590336		
28:56.5	33.14488104	-116.6404396	81.37890625	-0.173169196	0.061993461	-2.87917304		81.37890625	2	3	0	0	470.309	-14.739149	-62.82133389		
28:59.1	33.14488034	-116.640436	73.54931641	0.001840572	-0.090136327	-3.116927624		73.54931641	2	3	0	0	470.309	-18.370876	-66.47485126		
29:01.7	33.14490959	-116.6404453	66.01123047	3.611965418	-1.102330208	-3.033626318		66.01123047	2	3	0	0	470.309	-18.7195	-66.825567		
29:04.3	33.14504423	-116.6404856	57.99584961	7.461430073	-1.775820136	-3.082499266		57.99584961	2	3	0	0	470.309	-12.967824	-61.03938094		
29:06.8	33.14517899	-116.6405631	50.97546387	3.327227354	-5.078649044	-3.096089363		50.97546387	2	3	0	0	470.309	-15.654417	-63.7420935		
29:09.3	33.14523443	-116.640718	42.95263672	2.008050442	-5.96380949	-3.148326397		42.95263672	2	3	0	0	470.309	-17.386562	-65.48463137		
29:11.7	33.14523712	-116.6407723	38.90869141	-0.441829234	-0.087659299	0.046640351		38.90869141	2	3	0	0	470.309	-17.727943	-65.82806066		
29:14.1	33.14522661	-116.6407622	39.3782959	-0.655769348	0.285987258	-0.057159841		39.3782959	2	3	0	0	470.309	-16.951872	-65.04733323		
29:16.5	33.14525759	-116.64077	39.17626953	5.522688866	-2.222662687	-0.18836014		39.17626953	2	3	0	0	470.309	-17.810184	-65.9107951		
29:18.9	33.14545693	-116.6408502	39.07287598	12.12243748	-4.590878963	-0.121554323		39.07287598	2	3	0	0	470.309	-16.459282	-64.55178769		
29:21.3	33.14562059	-116.6409273	38.89733887	3.224163771	-1.410545707	-2.084447622		38.89733887	2	3	0	0	470.309	-17.072214	-65.16839728		
29:23.7	33.14563526	-116.6409425	31.14550781	-0.088195667	-0.2074375	-3.311370134		31.14550781	2	3	0	0	470.309	-17.634363	-65.73391918		
29:26.1	33.14563298	-116.6409427	24.0201416	-0.099382728	-0.343845159	-2.925748348		24.0201416	2	3	0	0	470.309	-12.965142	-61.03668285		
29:28.5	33.14563509	-116.6409399	16.61572266	0.193789601	-0.14144069	-3.175442934		16.61572266	2	3	0	0	470.309	-13.859801	-61.93670981		
29:30.8	33.14563526	-116.6409394	11.66320801	0.012977255	-0.104752108	-0.023531819		11.66320801	2	3	0	0	470.309	-18.595943	-66.70126866		
29:33.2	33.14567084	-116.6409556	11.78930664	-0.257306457	0.389443785	0.001361826		11.78930664	2	3	0	0	470.309	-18.774313	-66.88070888		
29:35.6	33.14564937	-116.6409389	11.28808594	0.008901416	0.372688442	0.38576287		11.28808594	2	3	0	0	470.309	-17.437346	-65.53572008		
29:38.1	33.14565708	-116.6409375	11.29077148	2.006550074	-2.343548775	0.269924581		11.29077148	2	3	0	0	470.309	-17.189734	-65.2866224		
29:40.5	33.14571998	-116.6410297	11.02856445	0.794841468	-2.827082872	-0.181095585		11.02856445	2	3	0	0	470.309	-16.399883	-64.4920323		
29:42.8	33.14570353	-116.6410414	11.3223877	-0.295438468	-0.553551316	-0.111963987		11.3223877	2	3	0	0	470.309	-13.43599	-61.51035594		
29:45.2	33.14573186	-116.6410656	10.97216797	1.156526089	-0.541560888	0.187403411		10.97216797	2	3	0	0	470.309	-17.920431	-66.02170359		
29:47.6	33.14573371	-116.6410618	10.51379395	-0.116615474	-0.012708228	0.207266763		10.51379395	2	3	0	0	470.309	-17.664431	-65.76416759		
29:50.0	33.14574118	-116.641043	11.35681152	1.659293771	1.120654225	0.029409416		11.35681152	2	3	0	0	470.309	-13.876472	-61.95348083		
29:52.4	33.14579559	-116.6410029	11.48120117	1.719144583	1.044732094	-0.299091816		11.48120117	2	3	0	0	470.309	-17.302883	-65.4004503		
29:54.8	33.14583419	-116.6409808	11.06542969	2.611338854	0.954140306	0.039332379		11.06542969	2	3	0	0	470.309	-17.666437	-65.76618562		
29:57.2	33.14585146	-116.6409718	10.39709473	-0.272208184	-0.086681336	-0.881593943		10.39709473	2	3	0	0	470.309	-14.314729	-62.39436737		
29:59.7	33.14585044	-116.6409708	7.623413086	1.118316054	0.311254203	-1.179353833		7.623413086	2	3	0	0	470.309	-18.231607	-66.33474664		
30:02.1	33.14587246	-116.6409565	4.944091797	1.824735522	0.92168057	-1.252292633		4.944091797	2	3	0	0	470.309	-18.486107	-66.59077364		
30:04.5	33.14589177	-116.6409399	4.163452148	0.023712283	0.072794653	-0.113698125		4.163452148	2	3	0	0	470.309	-17.022131	-65.11801379		
30:06.9	33.14588794	-116.6409394	3.671875	-0.121260092	-0.080455855	-1.04980433		3.671875	2	3	0	0	470.309	-19.806005	-67.91859103		
30:09.3	33.14588981	-116.6409387	3.233154297	-0.065605879	0.051673736	-0.054670379		3.233154297	2	3	0	0	470.309	-14.797358	-62.87989215		
30:11.7	33.14588857	-116.6409414	2.764770508	0.28770563	-0.242642269	0.015115819		2.764770508	2	3	0	0	470.309	-18.072224	-66.17440734		
30:14.1	33.14588998	-116.6409461	2.805297852	-0.113132201	0.279977947	0.008852068		2.805297852	2	3	0	0	470.309	-17.182377	-65.27922126		
30:16.5	33.14588338	-116.6409416	2.620361328	-0.07441657	-0.121131651	-0.318899035		2.620361328	2	3	0	0	470.309	-15.187824	-63.27270094		
30:18.9	33.1458827	-116.6409431	1.721923828	0.061991427	0.023451591	-0.047322869		1.721923828	2	3	0	0	470.309	-15.399755	-63.48590353		
30:21.3	33.14587811	-116.6409433	1.275756836	0.028259277	-0.137592196	-0.331228614		1.275756836	2	3	0	0	470.309	-18.082758	-66.18500455		
30:23.7	33.14587795	-116.6409437	1.096923828	0.174754798	0.071859188	-0.165600315		1.096923828	2	3	0	0	470.309	-13.60981	-61.68521886		
30:26.1	33.14587799	-116.6409448	0.129760742	0.191728547	-0.072616965	-0.35488373		0.129760742	2	3	0	0	470.309	-17.494671	-65.59338903		
30:28.5	33.14587834	-116.6409448	0.876953125	0.167373106	-0.004114347	0.392122209		0.876953125	2	3	0	0	470.309	-16.18079	-64.27162474		
